isbn,title,authors,overview
9780250000000,A History Of The Israeli-palestinian Conflict (indiana Series In Arab And Islamic Studies),['Mark Tessler'],"<p>Mark Tessler's highly praised, comprehensive, and balanced history of the Israeli-Palestinian conflict from the earliest times to the present—updated through the first years of the 21st century—provides a constructive framework for understanding recent developments and assessing the prospects for future peace. Drawing upon a wide array of documents and on research by Palestinians, Israelis, and others, Tessler assesses the conflict on both the Israelis' and the Palestinians' terms. New chapters in this expanded edition elucidate the Oslo peace process, including the reasons for its failure, and the political dynamics in Israel, the West Bank, and Gaza at a critical time of transition.</p>"
9781610000000,A Good and Useful Hurt,"['Aric Davis', 'Luke Daniels']","<p>Mike is a tattoo artist running his own shop,<br>and Deb is the piercing artist he hires to round out his studioâs motley crew of four. The last either expects is romance, but thatâs what they get as they follow their off-kilter careers and love lives into complete and total disaster.</p><p>When Mike follows a growing trend and tattoos the ashes of deceased loved ones into several customersâ tattoos, he has no idea that it will one day provide the solution - and solace - he will sorely need. And when the life of a serial killer tragically collides with the lives in the tattoo shop, Mike and Deb will stop at nothing in their quest for revenge, even if it means stepping outside the known boundaries of life and death. Ink that is full of crematory ashes, a sociopathic killer, and pain in its rawest formâ¦this is going to hurt.</p><p>When the hope of redemption runs headlong into the dark side of lifeâs chaos, we are left with one of the most haunting thrillers in recent memory. A Good and Useful Hurt delivers the bittersweet essence of life with the sting of a needle in skin.</p>"
9780400000000,A Field Guide To Mushrooms: North America (peterson Field Guides),"['Kent H. Mcknight', 'Vera B. Mcknight']","<p>More than 1,000 species of mushrooms described in detail. Over 700 paintings and drawings reveal subtle field marks that cannot be captured into photographs.</p>


                        <p>Over 500 species are described and illustrated in this authoritative guide to mycology that uses the famous Peterson Identification System and contains recipes for delicious wild mushroom dishes.
</p>"
9780400000000,A Field Guide To Edible Wild Plants : Eastern And Central North America,"['Roger Tory Peterson', 'Lee Allen Peterson']","<p>More than 370 edible wild plants, plus 37 poisonous look-alikes, are described here, with 400 drawings and 78 color photographs showing precisely how to recognize each species. Also included are habitat descriptions, lists of plants by season, and preparation instructions for 22 different food uses.</p>"
9780200000000,A Dictionary Of The Ancient Greek World,['David Sacks'],"<p>More than four thousand years ago, a warrior people invaded the rugged hills and fertile plains of the Balkan Peninsula. These people were the ancient Greeks, and their legacy to modern global society is immense. The Greeks invented democracy, narrative history writing, stage tragedy and comedy, philosophy, biological study, and political theory. They introduced the alphabet to European languages and they developed monumental styles of architecture still used throughout the United States for museums, courthouses, and other public buildings. They created a system of sports competitions and a cult of physical fitness, both of which we have inherited. In sculpture, they perfected the representation of the human body. In geometry, they developed theorems and terminology that are still taught in schools. They created the idea of national literature, with its recognized great writers and the libraries to preserve their work. And, perhaps what most people would think of first, the Greeks bequeathed to us their treasure trove of myths, including a hero who remains a favorite today—Hercules.<br>
 <b>A Dictionary of the Ancient Greek World</b> assembles the people, places, events, and ideas of this spectacular civilization in one easy-to-use source. With over five hundred entries and more than seventy line-drawings, this essential A-Z reference covers every aspect of Greek civilization, from the beginning of Minoan civilization in the third millennium B.C. to the Roman annexation of mainland Greece in 146 B.C. Detailing not only the loftiest achievements of the Greeks but also the ordinary facets of their everyday life—from the philosophy of Plato to Greek sexual attitudes—this extraordinary compendium illuminates the vitality and genius of that influential culture.</p>"
9780250000000,A History Of Cooks And Cooking (the Food Series),['Michael Symons'],"<p>Never has there been so little need to cook. Yet Michael Symons maintains that to be truly human we need to become better cooks: practical and generous sharers of food.</p>
<p>Fueled by James Boswell's definition of humans as cooking animals (for ""no beast can cook""), Symons sets out to explore the civilizing role of cooks in history. His wanderings take us to the clay ovens of the prehistoric eastern Mediterranean and the bronze cauldrons of ancient China, to fabulous banquets in the temples and courts of Mesopotamia, Egypt, and Persia, to medieval English cookshops and Southeast Asian street markets, to palace kitchens, diners, and modern fast food eateries.</p>
<p>This inviting volume--originally published in Australia under the title <i>A History of Cooking</i>--samples conceptions and perceptions of cooks and cooking from Plato and Descartes to Marx and Virginia Woolf. Symons asks why cooks, despite their vital and central role in sustaining life, have remained in the shadows, unheralded, unregarded, and underappreciated. ""People think of meals as occasions where you share food,"" he notes; ""they rarely think of cooks as sharers of food.""</p>
<p>Considering such notions as the physical and political consequences of sauce, connections between food and love, and cooking as a regu-lator of clock and calendar, Symons provides a spirited and diverting defense of a cook-centered view of the world.<br>
</p>
<p class=""null1"">About the Author:</p>
<p>Michael Symons is the author of <i>One Contin-uous Picnic: A History of Eating in Australia and The Shared Table</i>.</p>"
9780450000000,A Crazy Little Thing Called Death (Blackbird Sisters Series #6),['Nancy Martin'],"<p>Nora Blackbird has made the society pages yet again.&nbsp; The impoverished Philadelphia heiress has agreed to wed Mick Abruzzo, son of New Jerseyâs most notorious mobster.&nbsp; Now Nora has to help him survive the Blackbird curse: Every time a Blackbird sister marries, the groom is bound to die.<br> &nbsp;<br> But Noraâs superstitions are eclipsed by some ominous news.&nbsp; Penny Devine, ex-Hollywood starlet and daughter of the Philadelphia Devines, has disappeared, and strangely, her family is very eager to have her declared dead.&nbsp; When itâs revealed that Nora has inherited Pennyâs extensive couture wardrobe, eyebrows rise even higher.&nbsp; The only way for Nora to keep her name clear and save her sanity is to snoop among the snootyÂuntil she sniffs out the truth.<br> &nbsp;</p>"
9780440000000,A Game Of Thrones: The Graphic Novel: Volume Two,['George R. R. Martin'],"<p>Novelist Daniel Abraham and illustrator Tommy Patterson are not merely turning George R. R. Martin’s epic fantasy <i>A Game of Thrones</i> into a graphic novel: They are meticulously translating one art form into another, and capturing the intricate nuances of Martin’s novels just as HBO is doing with the blockbuster series. The Abraham/Patterson collaboration is more than just a faithful adaptation. It is a labor of love—and a thrilling masterwork in its own right.</p>
<p>Now, in the second volume, the sweeping action moves from the icy north, where the bastard Jon Snow seeks to carve out a place for himself among bitter outcasts and hardened criminals sworn to service upon the Wall . . . to the decadent south and the capital city of King’s Landing, where Jon’s father, Lord Eddard Stark, serves as the Hand of King Robert Baratheon amid a nest of courtly vipers . . . to the barbarian lands across the Narrow Sea, where the young princess Daenerys Targaryen has found the unexpected in her forced marriage to the Dothraki warlord Khal Drogo: love—and with it, for the first time in her life, power.</p>
<p>Meanwhile, the dwarf Tyrion Lannister, accused by Lady Catelyn Stark of the attempted murder of her now-crippled youngest son, must call upon all his cunning and wit to survive when he is captured and imprisoned in the lofty dungeons of the Eyrie, where Lady Stark’s sister—a woman obsessed with vengeance against all Lannisters—rules. But Catelyn’s impulsive arrest of the Imp will set in motion a series of violent events whose outcome is fated to shake the world at the worst possible moment. For now is not the time for private feuds and bloodthirsty ambitions.</p>
<p>Winter is coming . . . and with it, terrors beyond imagining.</p>"
9780060000000,A Change Of Heart: A Harmony Novel (harmony Novels),['Philip Gulley'],"<p>Now in paperback, in the fifth full–length novel in the beloved Harmony series Philip Gulley reunites us with the quirky cast of Quakers in Harmony, Indiana.</p>"
9780740000000,Century of Triumph The History of Aviation,['Christopher Chant'],"<p>On December 17, 1903, on the windswept beaches of Kitty Hawk, North Carolina, Orville Wright piloted the world's first powered flight, in one of the most famous moments in history. Within a few short years, airplanes of various designs were lifting into the air over Europe and America. Soon, the entire world was caught up in the fevered advance of flight -- and airplanes, Zeppelins, autogyros, and helicopters were making the world a much smaller place.</p><p>To celebrate the first full century of powered flight, the National Aviation Hall of Fame and the Aviation World's Fair, together with World of Wings, Inc., have joined forces with premier aviation historian Christopher Chant and world-famous illustrator John Batchelor to showcase an astonishing march of progress. From the early experiments of gliderman Otto Lilienthal to the moon walk of Neil Armstrong, it has indeed been A Century of Triumph. Batchelor's over two hundred detailed illustrations, including dozens of cutaway images of aircraft structure, are works of art worthy of the design achievements of the greatest aircraft engineers. From the golden age of Zeppelins to the extreme design experiments of World War II to the fierce modernism of supersonic fighter jets, A Century of Triumph demonstrates the full richness of mankind's flying craft. Batchelor has been able to gain exclusive access to such cutting-edge aircraft as the Lockheed Martin Joint Strike Fighter, revealed to the public in A Century of Triumph for the first time ever. In addition to Batchelor's illustrations, the book features never-before-published vintage watercolor posters of pre-World War I aviation races and a treasure trove of photographs.</p><p>Chant's text combines full histories of the planes themselves with biographical essays on some of the great figures of the twentieth century: the Barnstormers, Igor Sikorsky, Amelia Earhart, Chuck Yeager, and the Apollo XVII astronauts, among others. Special photo essays focus on the planes of the Luftwaffe, the strangest planes of World War II, the early age of jets, the great World War I planes of the Caproni company, and the fighter jets of the 1960s. Together, Chant and Batchelor tell the story of flight's near successes, dismal failures, and great accomplishments. A Century of Triumph is a visual and factual feast for anyone who marvels at the majesty of flying.</p>"
9780390000000,A Life in Secrets: Vera Atkins And the Missing Agents of Wwii,['Sarah Helm'],"<p>Once rumored to have been the inspiration for Ian Flemingâs Miss Moneypenny, Vera Atkins climbed her way to the top in the Special Operations Executive, or SOE: Britainâs secret service created to help build up, organize, and arm the resistance in the Nazi-occupied countries. Throughout the war, Atkins recruited, trained, and mentored the agents for the SOEâs French Section, which sent more than four hundred young men and women into occupied France-at least one hundred of whom never returned and were reported 'Missing Presumed Dead' after the war. Twelve of these were women and among Atkinsâs most cherished spies. When the war ended in 1945, she made it her personal mission to find out what happened to them and the other agents lost behind enemy lines, tracing rigorously their horrific final journeys. But as the woman who carried out this astonishing search appeared quintessentially English, Atkins was nothing of the sort. As we follow her through the devastation of postwar Germany, we learn Atkins herself covered her life in mystery so that even her closest family knew almost nothing of her past.</p><p>In <i>A Life in Secrets</i> Sarah Helm has stripped away Vera Atkinsâs many veils. Drawing on recently released sixty-year-old government files and her unprecedented access to the private papers of the Atkins family, Helm vividly reconstructs a complex and extraordinary life.</p>"
9780770000000,A Bold Fresh Piece Of Humanity,"[""Bill O'reilly""]","<p>One Day in 1957, in the third-grade classroom of St. Brigid's parochial school, an exasperated Sister Mary Lurana bent over a restless young William O'Reilly and said, “William, you are a bold fresh piece of humanity.” Little did she know that she was, early in his career as a troublemaker, defining the essence of Bill O'Reilly and providing him with the title of his brash and entertaining issues-based memoir.</p>
<p>In his most intimate book yet, O'Reilly goes back in time to examine the people, places, and experiences that launched him on his journey from working-class kid to immensely influential television personality and bestselling author. Readers will learn how his traditional outlook was formed in the crucible of his family, his neighborhood, his church, and his schools, and how his views on America's proper role in the world emerged from covering four wars on five continents over three-plus decades as a news correspondent. What will delight his numerous fans and surprise many others is the humor and self-deprecation with which he handles one of his core subjects: himself, and just how O'Reilly became O'Reilly.</p>"
9781610000000,A Four-gone Conclusion,['Delilah Devlin'],"<p>One devilish night…or a chance at heaven?</p>
<p><i>Lone Star Lovers, Book 5</i></p>
<p>Sam Logan’s foster sons have a bad rep in Two Mule, Texas. Most of it earned. When it becomes clear they don’t plan on giving up scootin’ after every pretty pair of boots in town anytime soon, he issues the one thing he knows they can’t resist: a challenge. <i>Find a wife</i>.</p>
<p>The oldest, Johnny, is actually grateful. He’s had his eye on Mean Ellie Harker for a long time, and Sam’s challenge is the kick in the pants he needed to ask her out. Except before he can make his move, his brothers kidnap her right out from under his nose. Now, instead of being one question away from victory, he has to compete for the woman of his dreams.</p>
<p>Ellie thought she’d be a dried up old spinster before Johnny finally untangled his tongue long enough to ask for a date. But instead of teaching him better uses for that tongue, his brothers have whisked her away to the ranch. At first she’s furious…then intrigued when she starts to wonder what it might be like to have not just one sexy cowboy dedicated to her pleasure, but four…</p>
<p>Warning: Four handsome cowboys. Four choices. Will it be a single sordid night or a chance at heaven as she savors every luscious inch of the Logan brothers?</p>"
9780160000000,A Good Man Is Hard To Find And Other Stories,['Flannery Oconnor'],"<p>ONE OF THE GREATEST AMERICAN SHORT STORY COLLECTIONS</p>
<p>In 1955, with this short story collection, Flannery O'Connor firmly laid claim to her place as one of the most original and provocative writers of her generation. Steeped in a Southern Gothic tradition that would become synonymous with her name, these stories show O'Connor's unique, grotesque view of life—infused with religious symbolism, haunted by apocalyptic possibility, sustained by the tragic comedy of human behavior, confronted by the necessity of salvation.</p>
<p>With these classic stories—including ""The Life You Save May Be Your Own,"" ""Good Country People,"" ""The Displaced Person,"" and seven other acclaimed tales—O'Connor earned a permanent place in the hearts of American readers.</p>
<p>""Much savagery, compassion, farce, art, and truth have gone into these stories. O'Connor's characters are wholeheartedly horrible, and almost better than life. I find it hard to think of a funnier or more frightening writer.""—Robert Lowell</p>
<p>""In these stories the rural South is, for the first time, viewed by a writer who orthodoxy matches her talent. The results are revolutionary.""—The New York Times Book Review</p>
<p>Flannery O'Connor (1925-1964) was born in Savannah, Georgia. She earned her M.F.A. at the University of Iowa, but lived most of her life in the South, where she became an anomaly among post-World War II authors—a Roman Catholic woman whose stated purpose was to reveal the mystery of God's grace in everyday life. Her work—novels, short stories, letters, and criticism—received a number of awards, including the National Book Award.</p>"
9780370000000,A Fort of Nine Towers: An Afghan Family Story,['Qais Akbar Omar'],"<p>One of the rare memoirs of Afghanistan to have been written by an Afghan, <i>A Fort of Nine Towers</i> reveals the richness and suffering of life in a country whose history has become deeply entwined with our own.<br>&nbsp;&nbsp;&nbsp;&nbsp; For the young Qais Akbar Omar, Kabul was a city of gardens where he flew kites from his grandfatherâs roof with his cousin Wakeel while their parents, uncles, and aunts drank tea around a cloth spread in the grass. It was a time of telling stories, reciting poetry, selling carpets, and arranging marriages.Then civil war exploded. Their neighborhood found itself on the front line of a conflict that grew more savage by the day.<br>&nbsp;&nbsp;&nbsp;&nbsp; With rockets falling around them, Omarâs family ï¬ed, leaving behind everything they owned to take shelter in an old fort-only a few miles distant and yet a world away from the gunfire. As the violence escalated, Omarâs father decided he must take his children out of the country to safety. On their perilous journey, they camped in caves behind the colossal Buddha statues in Bamyan, and took refuge with nomad cousins, herding their camels and sheep. While his father desperately sought smugglers to take them over the border, Omar grew up on the road, and met a deaf-mute carpet weaver who would show him his lifeâs purpose.<br>&nbsp;&nbsp;&nbsp;&nbsp; Later, as the Mujahedin war devolved into Taliban madness, Omar learned about quiet resistance. He survived a brutal and arbitrary imprisonment, and, at eighteen, opened a secret carpet factory to provide work for neighborhood girls, who were forbidden to go to school or even to leave their homes. As they tied knots at their looms, Omarâs parents taught them literature and science.<br>&nbsp;&nbsp;&nbsp;&nbsp; In this stunning coming-of-age memoir, Omar recounts terrifyingly narrow escapes and absurdist adventures, as well as moments of intense joy and beauty. Inï¬ected with folktales, steeped in poetry, <i>A Fort of</i> <i>Nine Towers</i> is a life-affirming triumph.</p>"
9780880000000,"A Dictionary Of Iraqi Arabic: English-arabic, Arabic-english (georgetown Classics In Arabic Languages And Linguistics) (arabic Edition)",['B. E. Clarity'],"<p>Originally offered in two separate volumes, <i>A Dictionary of Iraqi Arabic</i>, a staple of Georgetown University Press's world-renowned Arabic language program, now handily provides both the English to Arabic and Arabic to English texts in one volume. Designed for an English speaker learning Arabic, this is a key reference for anyone learning the colloquial speech of Iraq as spoken by educated people in Baghdad. Using romanized transliteration and transcription rather than the Arabic alphabet, it is further enhanced in most cases by having sentences to illustrate how individual word entries are used in context, reinforcing the user's acquisition of colloquial Iraqi.</p>"
9780810000000,A Is for Autumn,['Robert Maass'],"<p>Partake in the wonders of the fall through rich images of nature, family, and friends. Perfect for preschoolers, this alphabet book features the special and often magical moments of the season-complete with apples, leaves, frost and more.</p>"
9780060000000,A House For Birdie (mathstart 1),"['Murphy', 'Stuart J.']","<p>Poor tiny Birdie has no house. But Birdie does have friends.</p>
<p>Spike, Queenie, Goldie, and Fidget want to help Birdie find a house of his own. Birdie needs a house that isn't too tall and isn't too thin, that isn't too short and isn't too fat, and that isn't too wide and isn't too narrow. Will they find a house for Birdie before the rain falls and the wind blows?</p>
<p>A sweet and simple story about helping out a friend explains the math concept of capacity — what will fit in a container of a particular shape and size.</p>


                        <p>Birdie needs a home, one that isn't too big and isn't too small, to keep him out of the rain. Join this little bird and his feathered friends as they look for the perfect home. It won't be easy finding one that's the right size.
</p>"
9780060000000,A House For Birdie (mathstart 1),['Stuart J. Murphy'],"<p>Poor tiny Birdie has no house. But Birdie does have friends.</p>
<p>Spike, Queenie, Goldie, and Fidget want to help Birdie find a house of his own. Birdie needs a house that isn't too tall and isn't too thin, that isn't too short and isn't too fat, and that isn't too wide and isn't too narrow. Will they find a house for Birdie before the rain falls and the wind blows?</p>
<p>A sweet and simple story about helping out a friend explains the math concept of capacity — what will fit in a container of a particular shape and size.</p>


                        <p>Birdie needs a home, one that isn't too big and isn't too small, to keep him out of the rain. Join this little bird and his feathered friends as they look for the perfect home. It won't be easy finding one that's the right size.
</p>"
9780140000000,A Long Long Way,['Sebastian Barry'],"<p>Praised as a “master storyteller” (<b>The Wall Street Journal</b>) and hailed for his “flawless use of language” (<b>Boston Herald</b>), Irish author and playwright Sebastian Barry has created a powerful new novel about divided loyalties and the realities of war.</p>
<p>In 1914, Willie Dunne, barely eighteen years old, leaves behind Dublin, his family, and the girl he plans to marry in order to enlist in the Allied forces and face the Germans on the Western Front. Once there, he encounters a horror of violence and gore he could not have imagined and sustains his spirit with only the words on the pages from home and the camaraderie of the mud-covered Irish boys who fight and die by his side.&nbsp; Dimly aware of the political tensions that have grown in Ireland in his absence, Willie returns on leave to find a world split and ravaged by forces closer to home. Despite the comfort he finds with his family, he knows he must rejoin his regiment and fight until the end. With grace and power, Sebastian Barry vividly renders Willie’s personal struggle as well as the overwhelming consequences of war.</p>"
9780310000000,A Wallflower Christmas (Wallflower Series #5),['Lisa Kleypas'],"<p>Rafe Bowman has just arrived from America for his arranged meeting with Natalie, the very proper and beautiful daughter of Lady and Lord Blandford. His chiseled good looks and imposing physique are sure to impress the lady-in-waiting, and if it werenât for his shocking American ways and wild reputation, her hand would already be guaranteed. Before the courtship can begin, Rafe realizes he must learn the rules of London society. But when four former Wallflowers try their hand at matchmaking, no one knows what will happenâ¦</p><p>Winning a bride turns out to be more complicated than Rafe Bowman anticipated, especially for a man accustomed to getting anything he wants. However, Christmas works in the most unexpected ways, changing a cynic to a romanticâ¦and inspiring passion in the most timid of hearts.</p>"
9781600000000,"A Complete Guide For Single Dads Everything You Need To Know About Raising Healthy, Happy Children On Your Own: Everything You Need To Know About Raising Healthy, Happy Children On Your Own",['Craig Baird'],"<p>Raising a child alone — whether you are a father or mother — can be the most trying experience in anyone’s life. Learning to handle all the many duties that two people would normally deal with and adjusting to the overwhelming demands of a child on a daily basis is a trying experience. Yet, the U.S. Census Bureau estimated in 2006 that more than 12.9 million single parents raise their children alone. While a small percentage of that was single fathers (2.5 million), the hard reality of raising a child alone remains the same for either parent.</p>
<p>Through hours of meticulous research and interviews, this book was compiled to show exactly how a single father can raise a child alone to be happy and healthy without the help of a second parent. You will learn, as a single father, how to reassure your children and maintain the feeling of a family. You will learn how to help them feel better regardless of whether you are a single father through death or divorce. You will learn how to treat your children and how to communicate with them. The basics of discipline and rules will be outlined for a single-parent household, along with tips on how you can have fun with your children the right and healthy way. You will learn the differences between having daughters versus sons as a father, and how to handle the myriad issues that the mother would normally handle.</p>
<p>Dozens of hours of interviews with experts in child psychology and child raising were conducted, and have been included in this book to provide a complete outline of what you can expect throughout raising your children. You will learn how to turn your house into a home, divvying up space, having pets, and how to handle chores. You will learn how to find reliable child care and how to juggle your time among your work, your children, and yourself. You will learn how to deal with school and ensure that your children get the attention they need to succeed. The basics of cooking and health care for children and how to handle their emotional issues as they grow older will all be outlined for you. For every father alone for the first time or unsure of how to raise a child alone, this book will provide the detailed instruction you need to be the best possible single father.&nbsp;</p>"
9781430000000,"A Husband Of Her Own (dundee, Idaho Series)",['Brenda Novak'],"<p>Rebecca Wells desperately wants to overcome her reputation. She's finally trying to put an end to her twenty-four-year rivalry with the perfect Josh Hill, a rivalry that began when she was a kid and the Hills moved in across the street. Great-looking, popular, a successful horse rancher, Josh is Dundee's golden boy--and the son her father always wanted.</p>
<p>But even when her father insists they call a truce, it's hard for Rebecca to drop her resentment of Josh. She refuses to acknowledge that she feels more for him than she's ever let on. The man she loves to hate is also the man she'd hate to love!</p>"
9781590000000,A Guide To Being Born: Stories,['Ramona Ausubel'],"<p>Reminiscent of Aimee Bender and Karen Russell—an enthralling new collection that uses the world of the imagination to explore the heart of the human condition.</p>
<p>Major new literary talent Ramona Ausubel combines the otherworldly wisdom of her much-loved debut novel, <i>No One Is Here Except All of Us</i>, with the precision of the short-story form. <i>A Guide toBeing Born</i> is organized around the stages of life—love, conception, gestation, birth—and the transformations that happen as people experience deeply altering life events, falling in love, becoming parents, looking toward the end of life. In each of these eleven stories Ausubel’s stunning imagination and humor are moving, entertaining, and provocative, leading readers to see the familiar world in a new way.</p>
<p>In “Atria” a pregnant teenager believes she will give birth to any number of strange animals rather than a human baby; in “Catch and Release” a girl discovers the ghost of a Civil War hero living in the woods behind her house; and in “Tributaries” people grow a new arm each time they fall in love. Funny, surprising, and delightfully strange—all the stories have a strong emotional core; Ausubel’s primary concern is always love, in all its manifestations.</p>"
9781550000000,Handful Of Heaven,['Jillian Hart'],"<p>Responsibility was nothing new to Paige McKaslin. She had raised her siblings and her son. And though duty was her guiding force, even in matters of the heart, she never stopped counting her blessings--her faith and her wonderful family. Then the McKaslin diner, her livelihood and heritage, burned to the ground....</p>
<p>Paige was suddenly free to discover herself... and a blossoming relationship with rancher Evan Thornton. This intriguing man asked her out on her first date in eighteen years, totally disrupting her routine. Now love was an exciting possibility that made her rethink her orderly life. Could it be that God still had some surprises for her?</p>"
9780550000000,A Dying Fall: A Ruth Galloway Mystery (ruth Galloway Mysteries),['Elly Griffiths'],"<p>Ruth Galloway is shocked when she learns that her old university friend Dan Golding has died tragically in a house fire. But the death takes on a sinister cast when Ruth receives a letter from Dan written just before he died.</p>
<p>The letter tells of a great archaeological discovery, but Dan also says that he is scared for his life. Was Dan’s death linked to his find? The only clue is his mention of the Raven King, an ancient name for King Arthur.</p>
<p>Then Ruth is invited to examine the bones Dan found. Ruth travels to Lancashire–the hometown of DCI Nelson–with both her eighteen-month-old daughter, Kate, and her druid friend, Cathbad, in tow. She discovers a campus living in fear of a sinister right-wing group called the White Hand. She also finds that the bones revealed a shocking fact about King Arthur–and they’ve mysteriously vanished. When Nelson, visiting his mother in Blackpool, learns about the case, he is drawn into the investigation, especially when Ruth and his beloved Kate seem to be in danger. Who is willing to kill to keep the bones a secret?</p>"
9780060000000,A Birthday For Frances (i Can Read Level 2),['Russell Hoban'],"<p>s her little sister Gloria's birthday approaches, Frances wavers between being generous'and being jealous. ‘[Frances] is every youngster who chafes at being the un-birthday child.</p>
<p>Author Biography: Russell Hoban, author of <i>A Bargain For Frances,</i> also wrote five other books about Frances: <i>A Baby Sister for Frances, Best Friends for Frances, A Birthday for Frances,</i> and <i>Bread and Jam for Frances,</i> all illustrated by Lillian Hoban, and <i>Bedtime for Frances,</i> illustrated by Garth Williams. Mr. Hoban lives in London, England.</p>


                        <p>Frances is jealous of her sister's birthday, but birthday spirit moves her to reluctantly give her coveted gift.
</p>"
9780060000000,A Fistful Of Feathers: A Short Story From Guys Read: Funny Business,"['David Yoo', 'Adam Rex', 'Jon Scieszka']","<p>Sam has a problem: his dad doesn’t think he’s “man enough.” So Dad decides he’s going to toughen Sam up by getting a turkey to raise in preparation for Thanksgiving. But no one is prepared for the place Travis the turkey finds in the family, and Sam soon realizes the frightening truth: it’s him, or the turkey. A short story from the acclaimed collection <em>Guys Read: Funny Business</em>, edited by Jon Scieszka.</p>"
9780300000000,A Little History Of Science,['William Bynum'],"<p>Science is fantastic. It tells us about the infinite reaches of space, the tiniest living organism, the human body, the history of Earth. People have always been doing science because they have always wanted to make sense of the world and harness its power. From ancient Greek philosophers through Einstein and Watson and Crick to the computer-assisted scientists of today, men and women have wondered, examined, experimented, calculated, and sometimes made discoveries so earthshaking that people understood the world—or themselves—in an entirely new way.</p>
<p>This inviting book tells a great adventure story: the history of science. It takes readers to the stars through the telescope, as the sun replaces the earth at the center of our universe. It delves beneath the surface of the planet, charts the evolution of chemistry's periodic table, introduces the physics that explain electricity, gravity, and the structure of atoms. It recounts the scientific quest that revealed the DNA molecule and opened unimagined new vistas for exploration.</p>
<p>Emphasizing surprising and personal stories of scientists both famous and unsung, <i>A Little History of Science</i> traces the march of science through the centuries. The book opens a window on the exciting and unpredictable nature of scientific activity and describes the uproar that may ensue when scientific findings challenge established ideas. With delightful illustrations and a warm, accessible style, this is a volume for young and old to treasure together.</p>"
9780770000000,Date You Can't Refuse,['Harley Jane Kozak'],"<p>Serial dater and greeting-card artist Wollie Shelley goes undercover in a media-training company suspected of video piracy, but when a dead body appears on the companyâs property, sheâs caught up in a conspiracy that goes way beyond some stolen DVDs.</p><p>Wollie Shelley isnât happy about taking the job as a 'social coach' at MediaRex, but the FBI makes her an offer she canât refuse. If she agrees to infiltrate the company, theyâll guarantee that her schizophrenic brother will have a home at the federally subsidized halfway house heâs come to love. So Wollie launches into teaching three foreign celebrities how to cope with the customs of Beverly Hills, improve their English, and become <i>Oprah</i>-ready. And when a coyote-chewed corpse appears in the MediaRex compound, Wollie realizes that her colleagues are concealing some serious secrets of their own.</p>"
9780680000000,A Gathering Of Old Men,['Ernest J. Gaines'],"<p>Set on a Louisiana sugarcane plantation in the 1970s, <b>A Gathering of Old Men</b> is a powerful depiction of racial tensions arising over the death of a Cajun farmer at the hands of a black man.</p>
<p>""Poignant, powerful, earthy...a novel of Southern racial confrontation in which a group of elderly black men band together against whites who seek vengeance for the murder of one of their own.""—<i>Booklist</i></p>
<p>""A fine novel...there is a denouement that will shock and move readers as much as it does the characters.""—<i>Philadelphia Inquirer</i></p>"
9780680000000,A Bright Shining Lie: John Paul Vann And America In Vietnam (modern Library 100 Best Nonfiction Books),['Neil Sheehan'],"<p>Sheehan's tragic biography of John Paul Vann is also a sweeping history of America's seduction, entrapment and disillusionment in Vietnam.</p>


                        <p>Sheehan's tragic biography of John Paul Vann is also a sweeping history of America's seduction, entrapment and disillussionment in Vietnam.
</p>"
9780390000000,A Bright Shining Lie: John Paul Vann And America In Vietnam,['Neil Sheehan'],"<p>Sheehan's tragic biography of John Paul Vann is also a sweeping history of America's seduction, entrapment and disillusionment in Vietnam.</p>


                        <p>Sheehan's tragic biography of John Paul Vann is also a sweeping history of America's seduction, entrapment and disillussionment in Vietnam.
</p>"
9781430000000,"Weaver Wedding (famous Families Series, Special Edition #1965)",['Allison Leigh'],"<p>Shy and retiring Tara Browning couldn't believe it. One minute she was enjoying an outrageous, out-of-the-blue weekend of heaven with Weaver's hometown hunk, Axel Clay, and the next minute he disappeared without so much as a goodbye! Was she dreaming? The baby on the way seemed <em>very</em> real indeed....<br>
<br>
Now, months later, Axel was back in town, showing up on her doorstep with a song and dance about being her bodyguard while her brother testified in a high-profile criminal trial. In such close quarters, could Tara keep her baby secret--and her hands to herself--now that this masterful man of the Double-C Ranch was back on her radar?<br>
<br>
</p>"
9780620000000,"Peterson Field Guide To Ferns: Northeastern And Central North America, 2nd Edition","['Boughton Cobb', 'Cheryl Lowe', 'Elizabeth Farnsworth']","<p>Since 1956, when the late Boughton Cobb wrote his field guide to ferns, this book, unchanged in all the years since, has become the classic on the subject. Now the New England Wild Flower Society (NEWFS) has completely updated the text and added 100 color photographs. The incredibly beautiful full-page line drawings by the late Laura Louise Foster have been reproduced from the original art. New subjects include a section on habitats and conservation, a glossary of botanical terms, and a chapter on gardening with ferns.</p>
<p>The New England Wild Flower Society is the nation’s oldest organization devoted to the conservation of wild plants. It recently received a number of grants to celebrate its “Year of the Fern.” NEWFS books published by Houghton Mifflin are Wildflowers and Native Trees, Shrubs, and Vines, both by William Cullina.</p>"
