isbn,title,authors,overview
9780028649825,"Tycoons And Entrepreneurs (macmillan Profiles, 2)",['Macmillan Library Reference Usa'],"Featuring biographies of 110 notable tycoons and business leaders, this exciting volume introduces history's most influential executives and business moguls, providing inspiration for today's budding entrepreneurs. Designed for students, Tycoons &amp; Entrepreneurs is fully illustrated and visually appealing with margin quotes, definitions, and timelines featured throughout the volume. Each 750-1000 word biography introduces the life and work of such influential figures as John J. Rockefeller, Jay Gould, William Randolph Hearst, Sam Walton, Malcolm Forbes, Alfred Dupont, Ted Turner, Bill Gates, Oprah Winfrey, Steve Jobs, and Warren Buffet.

                        <p>Alphabetical articles profile the life and work of notable business leaders and entrepreneurs from antiquity to the present , beginning with Ah Quin and ending with Linus Yale.
</p>"
9780060833275,X-rated Bloodsuckers: A Novel,"['Acevedo, Mario.']","Felix has survived Operation Iraqi Freedom, being turned into a vampire, and a ravenous horde of nymphomaniacs. Now he faces his toughest task ever -- navigating the corrupt world of Los Angeles politics to solve the murder of a distinguished young surgeon turned porn star. But both human and vampire alike have reasons to want the secret to stay buried. . ."
9780060391751,The Pena Files : One Man&#39;s War Against Federal Corruption and Abuse of Power,['Octavio Pena'],"For a quarter of a century, Pena has investigated fraudulent federal officials, white-collar conspiracies, organized crime, and other prominent cases for an exclusive clientele. From his roots as a Mexican emigre, he has become the highest-paid investigator in the world, an elite troubleshooter who, in the course of his Mission: Impossible-like investigations, has posed as everything from a Mafia hit man to a billionaire construction magnate. Driven by his desire to root out corporate crime and expose dirty tricks in the federal government and the judiciary, he has tangled with crooked judges and kidnappers, counterfeiters and brutal terrorists, as well as greedy corporate magnates. In The Pena Files Pena thrills readers with the inside details of his most compelling and controversial cases, many of which have exposed profound and widespread federal corruption, such as: the covert destruction of the richest and most powerful Mafia empire in organized crime history. Along the way Pena discovered an intimate tie between organized crime and the U.S. State Department; corporate looting at PepsiCo and Frito-Lay that may have led to the White House, a possible connection so sensitive that Pena's life was threatened and the case ultimately killed; the exposure of such widespread corruption inside the Internal Revenue Service that Pena was able to persuade Congress to convene hearings that changed the way the IRS polices itself. The Pena Files provides a shocking tour of the underbelly of the American justice system. From corrupt senior IRS officials to power-mad federal prosecutors, the rogue's gallery in The Pena Files includes some of the most prominent public officials in the country. Dodging bullets, rattling terrorists, eluding a would-be assassin in an exciting car chase, Pena coolly takes on Mafia kingpins and cutthroat Communist rebels. But in the end Pena reveals that his most challenging - and dangerous - case has been against the United States government, f"
9780060554774,The Bang Devils,"['Foss, Patrick (patrick W.)']","For Chris Ryan and Jessica Romano, two Americans living in Japan, life is like a movie. Money comes easy when you're an ""exotic"" Westerner. Sex comes even easier. With every need instantly satisfied, the greatest worry is growing restless. Because when your life is a movie, it doesn't take long before you decide you need to do something...cinematic.
<p>So when a wealthy Japanese businessman, overcome with too much whiskey - and too much Jessica - boasts that he secretly keeps a fortune in cash in his home, Jessica enlists Chris and her boyfriend, Taro, to help her execute the perfect kidnapping. But they soon learn that the money might not be the only secret the businessman is keeping.</p>
<p>As the stakes start to rise, the three friends begin to question their motives - and one another. It doesn't take long for them to realize that while the surest way to survive is sticking together, the surest way to get rich is betrayal.</p>"
9780029120644,With Friends Like You: What Israelis Really Think About American Jews,['Matti Golan'],"For decades, American Jews have expected Israelis to be quietly grateful for the money and support they have provided. And Israelis have indeed largely kept their true, conflicted feelings to themselves. Now, however, at a time of growing tension between Israel and the United States, journalist and writer Matti Golan gives vent to grievances beneath the surface of cordial relations between the two groups. Written in the form of a dialogue between an Israeli and an American Jew, the book is an imaginative extension of a talk the author had with Elie Wiesel, whom Golan views as a symbol of everything that is wrong in American Jewry's attitude toward Israel. Expressing the depth of Israeli resentment and rage at the presumption of self-styled ""friends"" who want Israel to behave only in ""moral"" ways that don't embarrass them, Golan asserts that American Jews have no right to advise or criticize Israel because they do not bear the cost of the results of their advice. American Jewry claims partnership with Israel in return for its support, but there can be no partnership between a parent who sends his son to fight in Lebanon and one who sends his son to college. Golan further argues that financial contributions to the United Jewish Appeal, the Jewish National Fund, and other agencies serve the needs of American Jewry more than the needs of Israel, that money is even used against Israeli interests, and that the way these funds are raised is corrupt and corrupting. Boldly opening the one ""forbidden"" topic in Israel-Diaspora relations, Golan declares that the only safe future for both Israelis and American Jews lies in the immigration of a significant number of the latter to Israel; that Israelis would gladly give up American money in exchange for American Jews; and that the problems of Israeli society they tend to cite as reasons for not immigrating can all be traced to the fact that they have not already done so. Decrying what he calls the vicious circle that has enge"
9780061150142,The Pact: A Love Story,['Jodi Picoult'],"For eighteen years the Hartes and the Golds have lived next door to each other, sharing everything from Chinese food to chicken pox to carpool duty - they've grown so close it seems they have always been a part of each other's lives. Parents and children alike have been best friends - so it's no surprise that in high school Chris and Emily's friendship blossoms into something more. They've been soul mates since they were born.
<p> So when midnight calls from the hospital come in, no one is ready for the appalling truth: Emily is dead at seventeen from a gunshot wound to the head. There's a single unspent bullet in the gun that Chris took from his father's cabinet - a bullet that Chris tells police he intended for himself. But a local detective has doubts about the suicide pact that Chris has described. As its chapters unfold, alternating between an idyllic past and an unthinkable present, ""The Pact"" paints an indelible portrait of families in anguish... culminating in an astonishingly suspenseful courtroom drama as Chris finds himself on trial for murder.</p>"
9780060726065,Celia Spa: Mi Vida (spanish Edition),"['Celia Cruz', 'Ana Cristina Reymundo']","For most Latinos under seventy, there has never been a time without Celia Cruz. Her career has spanned three generations and each one harbors memories of Celia's music. So deeply is she rooted into the collective Latin consciousness that her songs can be used as benchmarks to recall specific moments in one's's life. 
<p>After her recent death, nearly half a million people stood in line for hours, filed past her casket, and paid their respects in Miami and New York. Only a beloved queen has this kind of power to summon the masses on such a grand scale. Yet, this was only a sampling of her loyal public. All over the world there were mourners that could not attend, but anxiously followed the details on live television. Networks preempted their regular programming to bring the pageantry to the millions of adoring fans that could only be comforted by following the event as it unfolded on their TV screen. There were hours of retrospectives and tributes and even reruns of many previously televised interviews. People wanted to know more about her. They still do.</p>
<p>Celia was a woman of contrasts. She lived comfortably at the intersection of this contradiction. Her flamboyant costumes juxtaposed her simple and straightforward demeanor. She was open and accessible to her fans but staunchly private in her personal life. She was uninhibited without decadence; honest without offense; confident but not arrogant; and generous without fault. Her speech was simple but eloquent. One could easily miss the truth that floated in the spaces between her words. But above all, Celia was authentic and it was this authenticity that resonated so deeply with her public. They trusted her completely, even if they did not know her fully. Celia Cruz represents the pinnacle of what can be achieved with talent, hard work, faith and, most of all, guts.</p>
<p>The soul of Celia Cruz has remained her private domain all these remarkable years. Until now. Her rich, full life produced an extraordinary cache of archival information. Never-before-published personal pictures, notes, mementos, personal videos of Celia and Pedro touring the world and, at home and with family are but a part of what she has left us to tell her story.</p>
<p>This book is her story.</p>


                        <p>Based on well over 500 hours of taped interviews recorded just months before her death, this authorized, posthumous memoir will included never before told personal anecdotes, and photographs of the Queen of Salsa's extraordinary life.
</p>"
9780061374968,Keeping Faith,['Jodi Picoult'],"For the second time in her marriage, Mariah White catches her husband with another woman, and Faith, their seven-year-old daughter, witnesses every painful minute. In the aftermath of a sudden divorce, Mariah struggles with depression and Faith seeks solace in a new friend - a friend who may or may not be imaginary. Faith talks to her ""Guard"" constantly and begins to recite passages from the Bible - a book she's never read. Fearful for her daughter's sanity, Mariah sends her to several psychiatrists. Yet when Faith develops stigmata and begins to perform miraculous healings, Mariah wonders if her daughter - a girl with no religious background - might indeed be seeing God. As word spreads and controversy heightens, Mariah and Faith are besieged by believers and disbelievers alike; they are caught in a media circus that threatens what little stability they have left. What are you willing to believe? Is Faith a prophet or a troubled little girl? Is Mariah a good mother facing an impossible crisis ... or a charlatan using her daughter to reclaim the attention her unfaithful husband withheld? As the story builds to a climactic battle for custody, Mariah must discover that spirit is not necessarily something that comes from religion but from inside oneself."
9780060392178,A Man And His Mother: An Adopted Son's Search,['Tim Green'],"For years, Tim Green seemed to be living the American dream. A handsome, intelligent honor student, he was also a strapping 6'2"", 250-pound All-American defensive end at Syracuse University, where he led the historically successful football program back to national prominence. On the strength of his stellar college football years, Tim became a coveted first-round draft choice of the Atlanta Falcons, going on to a sensational career in the NFL. But appearances can be deceiving. There was a void that numerous academic accolades and the adoration of cheering fans could not fill. Though he was raised in a loving and supportive family, Tim, an adopted child, had always longed to find his biological mother. Tim acutely felt the need to locate his biological mother, to let her know that he was all right - that he was successful and happy. Empathizing with the feelings of loss and regret that a mother who had given up a child must feel, he sought not only to find answers to his own questions but to answer those of his biological mother - a woman who somewhere, sometimes, must have thought of the son she could not keep. Bolstered by the love and support of his adoptive parents, Tim embarked on an odyssey to discover the woman who had given him his life - and then left him before she could become a part of it."
9780029334355,Lenin: A New Biography,"['Volkogonov, D. A. (dmitriĭ Antonovich)']","For years, westerners have wondered what secrets were preserved not only in the KGB archives, but also in dozens of other off-limits locations. Now that Dmitri Volkogonov, historian and former general in the Soviet Army, has been entrusted with the management of the archives as a Special Assistant to Boris Yeltsin, we at last have a chance to find out. For the last three years he has combed through more than 3700 once-secret documents covering every piece of information in the archive system concerning Vladimir Ilyitch Lenin and his legacy. He has woven this mountain of information into a compelling story of the Soviet founding father and the system he created. Volkogonov offers a radical departure from the traditional interpretation of Lenin as an idealist. Many of the characteristics of so-called Stalinism, he shows, arose in Lenin's lifetime, often on Lenin's direct orders. From the creation of concentration camps, to brutal repression of the church and the media, to the strategic cultivation of a cult of personality, Lenin's leadership was cruel and totalitarian. Volkogonov also offers select revelations from the post-Lenin years in order to demonstrate that the worst excesses of the Soviet state all had their roots in its founding father. In Volkogonov's words, for years ""we asked ourselves where Stalin had acquired the cruelty which he inflicted on his fellow countrymen. None of us - the present author included - could begin to imagine that the father of domestic Russian terrorism, merciless and totalitarian, could have been Lenin.""

                        <p>The first biography of the Soviet founder based on full access to the newly opened Russian archives. This compelling story of Lenin and the system he created demonstrates that many of the characteristics of so-called Stalinism were firmly laid down in Lenin's lifetime, usually on Lenin's direct orders. 8-page photo insert.
</p>"
9780060508241,"Perfect I'm Not: Boomer On Beer, Brawls, Backaches, And Baseball","['David Wells', 'Chris Kreski']","Forget the perfect game. Forget the World Series rings. Forget the legendary carousing, the barroom brawling, the heavy-metal head-banging, and the endless supply of uncensored, often havoc-wreaking quotes. Forget the feuds with dumb-a**ed fans, wrong-headed managers and the entire city of Cleveland. Even if Perfect, I'm Not was to blindly (and insanely) ignore all those amazing aspects of David Wells' life as a major leaguer, his story would still bounce off these pages as a wildly entertaining and jaw-droppingly honest look at the game of baseball. Nothing less would be possible. Wells simply isn't wired for spin-doctoring. He has no ""delete"" button. He pulls no punches. In a sport that's now largely populated by a bland collection of well-dressed, personality-free, cliché-spouting Stepford jocks, Wells clearly holds the title of ""baseball's most beloved bad-ass"". 
<p>From rookie ball amid the beer-soaked, frozen tundra of the Great White North, through Winter Ball amid the easy women and explosive diarrhea of Venezuela, <i>Perfect I'm Not</i> explores Boomer's long, strange, often insane climb through the minors. And from the Siberia of the Blue Jays' bullpen, through intensive training with a brilliant little Yoda known as Sparky Anderson, the book also examines how Boomer grew from a mediocre reliever, into a solid, reliable, hugely successful starter. From there, after tortured dealings with Marge Schott in Cincinatti, and Pat Gillick in Baltimore, the book follows Boomer deep inside the New York Yankees' dugout, right through the teams' fairy-tale seasons of '97 and '98. It stands with David on the mound through his legendary perfect game.</p>
<p>It documents his high-profile love affair with the night-life of New York City, and then explores just how devastating it felt to be unceremoniously dumped for Roger Clemens. <i>Perfect I'm Not</i> also follows Boomer through his chronic back pain of 2001, then surgery, rehab, uncertainty, and one pinstriped Christmas miracle, courtesy of Boss Steinbrenner. And though the 2002 season may have enjoyed a less than perfect climax, it nonetheless rounds out the book with a Yankees reunion that kept Boomer smiling from February, right into October.</p>
<p><i>Perfect I'm Not</i> gives readers an unprecedented, all-access pass to every major league stadium in the country, providing a first-person perspective of life on the diamond, as well as an uncensored, warts-and-all, insider's guide to life inside locker-rooms, hotel rooms, planes, dugouts, buses, bedrooms, restaurants, strip clubs, and more. It's great fun. It's real. It's as close as you're ever gonna get to making the show.</p>
<p>David Wells is one of the most colorful, honest, outspoken and genuinely funny beings on this, or any other planet.</p>"
9780060598327,The Saving Graces: A Novel,['Patricia Gaffney'],"Friendship sustains and enriches women's lives in ways no romantic or family relationship ever can. Now, in this wonderfully warm, humorous, and moving novel, Patricia Gaffney paints a rich portrait of this sometimes delicate yet resilient bond through the lives of four charming, vividly real women you'll swear you know—women who will become old friends you'll always remember.<br>
<br>
For ten years, Emma, Rudy, Lee, and Isabel have shared a deep affection that has helped them deal with husbands, lovers, careers, children—the ebb and flow of expectations and disappointments common to us all. Calling themselves the Saving Graces, the quartet is united by understanding, honesty, and acceptance—a connection that has grown stronger as the years go by...<br>
<br>
Though these sisters of the heart and soul have seen it all, talked through it all, they will not be prepared for a crisis of astounding proportions that will put their love, loyalty, and courage to the ultimate test.<br>
<br>
Captivating from the first chapter to the last, this mesmerizing story illuminates the emotional links that define and join us as women. Funny, inspirational, joyous, and oh-so-true, <i>The Saving Graces</i> is an audiobook no listener will forget—a story to be passed from friend to friend.<br>
<br>
<i>Reader Bio:</i><br>
<i>Judith Ivey</i> has earned Tony for her work in <i>Hurlyburly</i> and <i>Steaming</i> and an Emmy nomination for the television movie <i>What the Deaf Man Heard.</i> Her many film credits include <i>Devil's Advocate, Brighton Beach Memoirs,</i> and <i>Mystery, Alaska.</i><br>"
9780028634654,Betty Crocker's Best Christmas Cookbook,"['Betty Crocker Editors', 'Betty Crocker']","From decking your halls to sitting down to dinner -- Betty Crocker has never done Christmas better! Here's a priceless collection of holiday recipes, both familiar and new, including appetizers, main dishes, sides, salads, breads, cookies, candies, desserts, kids favorites, and holiday gifts. It's full of fresh and inspiring ideas for easy, yet impressive, holiday entertaining. 
<p>Every Christmas topic is covered: from party appetizers, drinks and merry main dishes to a cascade of cookie recipes and edible and non-edible food gifts to make any holiday sparkle. Plus, every recipe in the book is photographed to help you recreate the results in your own home.</p>
<p>We've included a wonderful blend of treasured traditional recipes and updated classics, so you can keep up with family tradition, plus create some new ones of your own. You'll also find creative new serving and decorating ideas for a memorable holiday season. Every chapter has a Most Requested Recipes for all your favorites, so you are always sure to find just what you are looking for to make the holiday unforgettable. Furthermore, you'll find a host of tips and photos for at-a-glance ideas that will help make all your festivities shine.</p>
<p> So, if you are looking for easy, creative ideas for the holidays, look no further. You'll find just what you want in <i>Betty Crocker's Best of Christmas</i>.</p>"
9780060550660,The Lifetime Reading Plan,['Clifton Fadiman'],"From Homer to Plato, Thackeray to Kafka, Proust to Twain, Freud to Whitman--an introduction to more than 100 classics of Western literature and thought."
9780061189432,The Zero: A Novel (p.s.),['Jess Walter'],"From its opening pages - when hero cop Brian Remy wakes up to find he's shot himself in the head - novelist Jess Walter takes us on a harrowing tour of a city and a country shuddering through the aftershocks of a devastating terrorist attack. As the smoke slowly clears, Remy finds that his memory is skipping, lurching between moments of lucidity and days when he doesn't seem to be living his own life at all. The landscape around him is at once fractured and oddly familiar: a world dominated by a Machiavellian mayor known as ""The Boss,"" and peopled by gawking celebrities, anguished policemen peddling First Responder cereal, and pink real estate divas hyping the spoils of tragedy. Remy himself has a new girlfriend he doesn't know, a son who pretends he's dead, and an unsettling new job chasing a trail of paper scraps for a shadowy intelligence agency known as the Department of Documentation. Whether that trail will lead Remy to an elusive terror cell - or send him circling back to himself - is only one of the questions posed by this provocative yet deeply human novel."
9780060182700,Nashville Wives: Country Music's Celebrity Wives Reveal The Truth About Their Husbands And Marriages,"['Nancy Jones', 'Tom Carter']","From Nancy (Mrs. George) Jones and Tom Carter, one of today's top country music journalists, comes a revealing, intimate, and intriguing look at the lives of the wives of such country stars as Garth Brooks, Kenny Rogers, Alan Jackson, and Charley Pride."
9780060167240,"Buppies, B-boys, Baps & Bohos: Notes On Post-soul Black Culture",['Nelson George'],"From the author of The Death of Rhythm &amp; Blues and Elevating the Game comes a volume of social commentary that rockets through the last two turbulent, audacious, angry, energetic decades of Black urban culture to form the definitive take on contemporary African American life. In Buppies, B-Boys, Baps &amp; Bohos, Nelson George chronicles the saga of post-soul culture, which, he believes, hinges on the aesthetic metamorphosis of two important movements - hip hop music and Black film - and gives shape and voice to the four African American character types of the book's title that have emerged from the fallout of desegregation and have been crucial in redefining this country over the last twenty years. In this first collection of essays, George covers music, film, sports, publishing, politics, and city life uptown and down. He ponders the first unheralded dis-chords and gritty, aural graffiti of today's B-boy rappers, and the powerful message-laden music of Tracy Chapman; the thematic films of Spike Lee; the Brooklyn-beginnings of Willie Randolph; the novels of Toni Morrison; the Supreme Court appointment of Clarence Thomas; the politics of Al Sharpton; and much more. With moving personal strokes, he also paints everyday life in the Black community: the tragic and questionable murder of a promising Harlem youth by a white police officer; the issue of light versus dark skin; the indignities and humiliations experienced daily by Black men in today's society. Virtually every aspect of Black urban America is explored in these pages as he introduces roisterous rappers and legendary hoopsters, streetwise hustlers and influential filmmakers, unsung session men of the Motown sound and crack dealers. Few are better placed to sum up the last twenty charged years than Nelson George, who reports from the front lines of Black urban culture in his long-standing and widely-acclaimed Village Voice column, ""Native Son,"" and whose sharp commentary has won him national recognition as on"
9780028646701,A Time To Rock : A Social History Of Rock 'n' Roll,['David P. Szatmary'],"From the Cold War of the '50s to the Vietnam War, from the Civil Rights Movement to the ""Me"" decade, from Hippies to Reagan, A Time to Rock traces the evolution of rock, following of the music as related to the social trends that influenced its growth and those that rock created. 100 photos."
9780028600062,Aviation: From Our Earliest Attempts At Flight To Tomorrow's Advanced Designs (smithsonian Guides Series),['Donald S. Lopez'],"From the winged gods of mythology to the technology of the Stealth Bomber, Aviation: A Smithsonian Guide presents the thrilling panorama of world aviation. It combines fast-paced narrative by Flying Tiger pilot Don Lopez with stunning color visuals from the National Air and Space Museum. Seven thematic sections detail landmark events, technological advances, and the drama of the men, women, and aircraft that soared ever higher, farther, and faster. Here are balloonists and barnstormers, stunt fliers and jet pilots, the Wright Brothers, Amelia Earhart, Chuck Yeager, and many more. Fact boxes and diagrams explain such concepts as wing design and jet propulsion, while two-page portraits feature planes. Aviation includes more than 350 illustrations, photographs, and other artworks. Events that shaped the course of aviation are presented in an 8-page foldout illustrated timeline, an instant reference to the entire subject. The 40-page photo glossary offers easy identification and concise explanations of technical and scientific terms, plus biographies of major people.

                        <p>Broad in scope and rich in anecdote, this exciting volume recounts the vision of early theorists and first attempts at piloted flight, traces the fierce international competition to dominate the skies, and profiles the daring risk-takers like Orville and Wilbur Wright, Charles Lindbergh, Chuck Yeager, and Amelia Earhart. 350 photos, 250 in color. Pull-out gatefold.
</p>"
9780028600413,Aviation,['Don S. Lopez'],"From the winged gods of mythology to the technology of the Stealth Bomber, Aviation: A Smithsonian Guide presents the thrilling panorama of world aviation. It combines fast-paced narrative by Flying Tiger pilot Don Lopez with stunning color visuals from the National Air and Space Museum. Seven thematic sections detail landmark events, technological advances, and the drama of the men, women, and aircraft that soared ever higher, farther, and faster. Here are balloonists and barnstormers, stunt fliers and jet pilots, the Wright Brothers, Amelia Earhart, Chuck Yeager, and many more. Fact boxes and diagrams explain such concepts as wing design and jet propulsion, while two-page portraits feature planes. Aviation includes more than 350 illustrations, photographs, and other artworks. Events that shaped the course of aviation are presented in an 8-page foldout illustrated timeline, an instant reference to the entire subject. The 40-page photo glossary offers easy identification and concise explanations of technical and scientific terms, plus biographies of major people.                        <p>Broad in scope and rich in anecdote, this exciting volume recounts the vision of early theorists and first attempts at piloted flight, traces the fierce international competition to dominate the skies, and profiles the daring risk-takers like Orville and Wilbur Wright, Charles Lindbergh, Chuck Yeager, and Amelia Earhart. 350 photos, 250 in color. Pull-out gatefold.</p>"
9780029031407,The Empty Fortress: Infantile Autism And The Birth Of The Self,"['Bettelheim, Bruno.']","General Books publication date: 2009<br>
Original publication date: 1967<br>
Original Publisher: National Academies Original Identifier: NAP:90314<br>
Notes: This is an OCR reprint of the original rare book. There may be typos or missing text and there are no illustrations.<br>
When you buy the General Books edition of this book you get free trial access to Million-Books.com where you can select from more than a million books for free. You can also preview the book there."
9780060186265,"The Pope And The Heretic: The True Story Of Giordano Bruno, The Man Who Dared To Defy The Roman Inquisition",['Michael White'],"Giordano Bruno challenged everything in his pursuit of an all-embracing system of thought. This not only brought him patronage from powerful figures of the day but also put him in direct conflict with the Catholic Church. Arrested by the Inquisition and tried as a heretic, Bruno was imprisoned, tortured, and, after eight years, burned at the stake in 1600. The Vatican ""regrets"" the burning yet refuses to clear him of heresy. But Bruno's philosophy spread: Galileo, Isaac Newton, Christiaan Huygens, and Gottfried Leibniz all built upon his ideas; his thought experiments predate the work of such twentieth-century luminaries as Karl Popper; his religious thinking inspired such radicals as Baruch Spinoza; and his work on the art of memory had a profound effect on William Shakespeare. Chronicling a genius whose musings helped bring about the modern world, Michael White pieces together the final years -- the capture, trial, and the threat the Catholic Church felt -- that made Bruno a martyr of free thought."
9780060513863,"The Wicked Game: Arnold Palmer, Jack Nicklaus, Tiger Woods, And The Story Of Modern Golf",['Howard Sounes'],"Golf is sometimes referred to as ""the wicked game"" because it is fiendishly difficult to play well. Yet in the parlance of the Tiger Woods generation, it's also a wickedly good game -- rich, glamorous, and more popular than ever.When we think about golf -- as it is played at its highest level -- we think of three names: Tiger Woods, the most famous sports figure in the world today, Arnold Palmer, the father of modern golf, and Jack Nicklaus, the game's greatest champion. In this penetrating, forty-year history of men's professional golf, acclaimed author Howard Sounes tells the story of the modern game through the lives of its greatest icons. With unprecedented access to players and their closest associates, Sounes reveals the personal lives, rivalries, wealth, and business dealings of these remarkable men, as well as the murky history of a game that has been marred by racism and sex discrimination. Among the many revelations, the complete and true story of Tiger Woods and his family background is untangled, uncovering surprising new details that inspire the golfer's father to exclaim, ""Hell, you taught me some things about my life I never knew about!"" Earl Woods and other members of Tiger Woods's family, his friends, girlfriends, caddies, coaches, and business associates were among the 150 people interviewed over two years of research. Others included Arnold Palmer and Jack Nicklaus, fellow champions such as Ernie Els, Gary Player, Tony Jacklin, and Tom Watson, and golf moguls such as Mark H. McCormack, billionaire founder of the sports agency IMG.<i>The Wicked Game</i> is a compelling story of talent, fame, wealth, and power. Entertaining for dedicated golfers, and accessible to those who only follow the game on television, this may be the most original and exciting sports book of the year."
9780060726201,The New American Revolution : Using the Power of the Individual to Save Our Nation from Extremists,['Tammy Bruce'],"Grounded in reason, classical philosophy, and hard-earned experience, Tammy Bruce explores the dramatic shift in American attitudes since the tragedy of September 11. She illustrates how in our effort to take this nation back from nihilistic extremists, American Nationalism, individualism, gun ownership, the tearing down of liberal institutions, personal activism, and knowing the enemy are the new tools for today's Patriot."
9780020960805,The Natural Superiority Of Women,['Ashley Montagu'],"Having made revolutionary statements upon its first publication in 1953, The Natural Superiority of Women stands as one of the original feminist arguments against biological determinism.. ""An iconoclast, Montagu wields his encyclopedic knowledge of physical anthropology to show how women's biological, genetic, and physical characteristics make her not only man's equal, but his superior. Also a humanist, Montagu points to the emotional and social qualities typically ascribed to women and devalued as being central to the attainment of equitable and just social relations.. ""One of the most broadly renown and read scholars of our century, Montagu brings out this fifth edition with up-to-date statistics and references. A lengthy introduction by Susan Sperling contextualizes the book within the intellectual histories of feminism and anthropology, assessing the huge social and intellectual changes that are spanned in Montagu's life and writing."
9780028644165,Mob Star: The Story Of John Gotti,"['Jerry Capeci', 'Gene Mustain']","He was a little-known wiseguy out of Howard Beach, Queens, who blasted his way into the public eye with the assassination of Gambino Family boss Paul Castellano in December 1985, a rubout that's the stuff of Mafia legend. Ruthless, cunning, and tougher than the streets that produced him, John Gotti seized control of the nation's most powerful crime family, beat the law on rap after rap, and became an American legend. First published in 1988 and fully revised and updated for this edition, Mob Star traces John Gotti's spectacular rise and eventual downfall after the betrayal of his closest ally, Salvatore ""Sammy Bull"" Gravano. At his death, ten years after he was jailed for life and four years after he began battling cancer, John Gotti was still the biggest name in today's Mafia."
9780060557553,The Known World: A Novel,['Edward P. Jones'],"Henry Townsend, a black farmer, bootmaker, and former slave, has a fondness for Paradise Lost and an unusual mentor -- William Robbins, perhaps the most powerful man in antebellum Virginia's Manchester County. Under Robbins's tutelage, Henry becomes proprietor of his own plantation -- as well as of his own slaves. When he dies, his widow, Caldonia, succumbs to profound grief, and things begin to fall apart at their plantation: slaves take to escaping under the cover of night, and families who had once found love beneath the weight of slavery begin to betray one another. Beyond the Townsend estate, the known world also unravels: low-paid white patrollers stand watch as slave ""speculators"" sell free black people into slavery, and rumors of slave rebellions set white families against slaves who have served them for years. <br>
<br>
An ambitious, luminously written novel that ranges seamlessly between the past and future and back again to the present, The Known World weaves together the lives of freed and enslaved blacks, whites, and Indians -- and allows all of us a deeper understanding of the enduring multidimensional world created by the institution of slavery.

                        <p><b>Winner of the 2004 Pulitzer Prize for Fiction.</b>
<p class=""null1"">Winner of the 2003 National Book Critics Circle Award for Fiction.</p>
<p class=""null1"">Finalist for the 2003 National Book Award for Fiction.</p>

</p>"
9780061124273,Lucky Girls: Stories (p.s.),['Nell Freudenberger'],"Here are five stories, set in Southeast Asia and on the Indian subcontinent -- each one bearing the weight and substance of a short novella -- narrated by young women who find themselves, often as expatriates, face to face with the compelling circumstances of adult love. Living in unfamiliar places, according to new and often frightening rules, these characters become vulnerable in unexpected ways -- and learn, as a result, to articulate the romantic attraction to landscapes and cultures that are strange to them. In ""Lucky Girls,"" an American woman who has been involved in a five-year affair with a married Indian man feels bound, following his untimely death, to her memories of him, and to her adopted country. The protagonist of ""Outside the Eastern Gate"" returns to her childhood home in Delhi to discover a house still inhabited by the desperate and impulsive spirit of her mother who, years before, abandoned her family for a wild, dangerous journey across the Khyber Pass to Afghanistan. And, in ""Letter from the Last Bastion,"" a teenage girl begins a correspondence with a middle-aged male novelist who, having built his reputation writing about his experiences as a soldier in Vietnam, confides in her the secret truth of those experiences, and the lie that has defined his life as a man. Lucky Girls marks the arrival of a writer of exceptional talents, one whose generosity of spirit, clarity of intellect and emotion, and skill in storytelling set her among today's most gifted and exciting young voices."
9780028810812,Glory At A Gallop: Tales Of The Confederate Cavalry,"['William Riley Brooksher', 'David K. Snider']",Here are stirring tales of the most romantic of American warriors-the dashing and courageous Confederate cavalry-man.
9780028638614,Vaccines: What Every Parent Should Know,"['Paul A. Offit', 'Louis M. Bell']","Here is a straightforward presentation of the facts surrounding the controversial topic of vaccines, a book that confused and worried parents can turn to for answers and reassurance. Most parents have questions about vaccines that doctors are too busy to answer, and too many parents, as a result, are not having their child vaccinated at all, thus putting them at risk. 
<p>This timely book answers such questions as:</p>
<ul>
<li>Aren't most of these diseases eliminated anyway?</li>
<li>Should my child have the new chicken pox vaccine?</li>
<li>Could my baby get a bad batch of the vaccine and end up getting infected?</li>
</ul>
Comprehensive information on the history of vaccines, the diseases that can be controlled through vaccination, and the risks and benefits associated with each vaccine will help parents decide whether or not to have their children vaccinated and which vaccines to approve. With this essential resource, parents can make the right decisions for their childrens' health and safety. 
<p> <b>New!</b> In September 2000, Paul is launching a vaccine education page on the Children's Hospital of Philadelphia website. Check it out!</p>"
9780060932152,How To Get What You Want And Want What You Have: A Practical And Spiritual Guide To Personal Success,['John Gray'],"Here's the book to help you get what you want - and be happy with what you have. John Gray, the man responsible for helping millions of people improve their relationships in his bestselling Mars and Venus books, has written the essential guide to personal success. Combining insights from Western psychology and Eastern meditation, he presents an innovative and proven method to become happy, confident, and at peace."
